Data Item,Value Counts
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, HOSTA, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"WOODY ORNAMENTALS & VINES, OTHER, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, RETAIL, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), RETAIL, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, AMELANCHIER - SALES, MEASURED IN $",1
"WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",1
"EVERGREENS, CONIFEROUS, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, POTS - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, RETAIL, POTS - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, WHOLESALE - SALES, MEASURED IN PLANTS",1
"VEGETABLE TOTALS, INCL FRESH CUT HERBS, (EXCL TOMATOES), UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION",1
"PEPPERS, UNDER PROTECTION - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, OTHER, RETAIL - SALES, MEASURED IN PLANTS",1
"PEAS, CHINESE (SUGAR & SNOW), FRESH MARKET - ACRES HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, TULIP, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), POTS - OPERATIONS WITH SALES",1
"TREE NUTS, OTHER - OPERATIONS WITH AREA BEARING & NON-BEARING",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BARLEY - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLATS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, RETAIL, POTS - SALES, MEASURED IN $",1
"FRUIT & NUT PLANTS, OTHER SMALL PLANTS, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAHLIA, RETAIL, FLATS - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, MAGNOLIA - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DIANTHUS, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"DECIDUOUS FLOWERING TREES, DOGWOOD, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, RETAIL, POTS, GT 13 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"ORNAMENTAL GRASSES, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, RETAIL, POTS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, POTS, LT 6 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, RETAIL, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CELOSIA, RETAIL - OPERATIONS WITH SALES",1
"CUT FLOWERS, LILY, ASIATIC - SALES, MEASURED IN STEMS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHRUBS, SPIREA, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, MAPLE, OTHER, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, RETAIL, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, RETAIL - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, OAK, WHOLESALE - SALES, MEASURED IN PLANTS",1
"MELONS, CANTALOUP, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"FRUIT & NUT PLANTS, OTHER SMALL PLANTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), FLATS - SALES, MEASURED IN $",1
"VEGETABLE TOTALS, INCL FRESH CUT HERBS, UNDER PROTECTION - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"EVERGREENS, CONIFEROUS, JUNIPER, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, CONTAINERS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, OTHER CLASSES, WHOLESALE - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, TULIP, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, OTHER CLASSES, RETAIL - SALES, MEASURED IN $",1
"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"FRUIT & NUT PLANTS, OTHER SMALL PLANTS, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, COMBINATION PLANTERS, RETAIL, POTS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, TULIP, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, CONTAINERS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAHLIA, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, YEW - SALES, MEASURED IN $",1
"BRUSSELS SPROUTS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"DECIDUOUS SHRUBS, VIBURNUM, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL - SALES, MEASURED IN $",1
"PEPPERS, UNDER PROTECTION, RETAIL - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER VINES, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"POTATOES, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN CWT / ACRE",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, HOSTA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, HANGING BASKETS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PHLOX, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, RETAIL, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FRUIT & NUT PLANTS, GRAPEVINES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"CUCUMBERS, UNDER PROTECTION, RETAIL - SALES, MEASURED IN $",1
"GRAIN, OTHER - SALES, MEASURED IN PCT OF FARM SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, FLATS - SALES, MEASURED IN $",1
"BERRY TOTALS, IRRIGATED - ACRES GROWN",1
"DECIDUOUS SHADE TREES, BAREROOT - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
ORNAMENTAL GRASSES - OPERATIONS WITH SALES,1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, MAPLE, SUGAR - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, CONTAINERS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, RETAIL, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"WHEAT, WINTER, IRRIGATED, PART OF CROP - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"HORTICULTURE TOTALS, IN THE OPEN, (EXCL NATURAL SHADE) - ACRES IN PRODUCTION",1
"DECIDUOUS FLOWERING TREES, CRABAPPLE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PHLOX, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"SQUASH, SUMMER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, SPRUCE - SALES, MEASURED IN PLANTS",1
"EVERGREENS, CONIFEROUS, JUNIPER - SALES, MEASURED IN PLANTS",1
"FOLIAGE PLANTS, INDOOR USE, POTS - SALES, MEASURED IN $",1
"HORTICULTURE TOTALS, UNDER PROTECTION, GREENHOUSE - SQ FT IN PRODUCTION",1
"DECIDUOUS SHADE TREES, POPLAR, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, FLATS - SALES, MEASURED IN $",1
"FRUIT & NUT PLANTS, OTHER SMALL PLANTS, RETAIL - SALES, MEASURED IN $",1
"BROCCOLI, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY) - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"AQUATIC PLANTS, RETAIL - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, POTS, GT 13 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, DAFFODIL (NARCISSUS), RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, POINSETTIA, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"DECIDUOUS FLOWERING TREES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), FLATS - SALES, MEASURED IN FLATS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"EVERGREENS, CONIFEROUS, JUNIPER - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, POTS - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER VINES, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAHLIA, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), POTS - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, CONTAINERS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, HOSTA, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAHLIA, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, OTHER CLASSES - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"GRASSES, WHEATGRASS, SEED - ACRES HARVESTED",1
"DECIDUOUS SHRUBS, CONTAINERS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, TULIP, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, RETAIL, POTS - SALES, MEASURED IN $",1
"WHEAT, WINTER, IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, POTS - SALES, MEASURED IN $",1
"SORGHUM, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), FLATS - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, SUGAR - SALES, MEASURED IN PLANTS",1
"HORTICULTURE TOTALS, UNDER PROTECTION, GREENHOUSE, FILM PLASTIC - OPERATIONS WITH AREA IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DIANTHUS, WHOLESALE, POTS - SALES, MEASURED IN $",1
