Data Item,Value Counts
"PROPAGATIVE MATERIAL, IN THE OPEN - ACRES IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, UNDER PROTECTION, SHADE STRUCTURES, POTS - OPERATIONS WITH AREA IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"SWEET POTATOES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, RETAIL, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, RETAIL, POTS - SALES, MEASURED IN $",1
"NON-CITRUS, OTHER, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, FLATS - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"HORTICULTURE TOTALS, WHOLESALE, OTHER MASS MARKETERS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"DECIDUOUS FLOWERING TREES, CRABAPPLE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), WHOLESALE - OPERATIONS WITH SALES",1
"CUT CHRISTMAS TREES, SPRUCE, WHITE, RETAIL - SALES, MEASURED IN TREES",1
"PROPAGATIVE MATERIAL, CUTTINGS, OTHER CLASSES, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, POTS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, OTHER, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, RETAIL, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, LINDEN, RETAIL - SALES, MEASURED IN PLANTS",1
"CUT CULTIVATED GREENS, EVERGREENS, CONIFEROUS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), RETAIL, FLATS - OPERATIONS WITH SALES",1
FLAXSEED - OPERATIONS WITH AREA HARVESTED,1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), FLATS - SALES, MEASURED IN FLATS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, AFRICAN VIOLET, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"GRASSES, SUDANGRASS, SEED - ACRES HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, FLATS - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, CONTAINERS - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, OTHER, WHOLESALE - SALES, MEASURED IN PLANTS",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, POTS, GT 13 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PHLOX, POTS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, RETAIL, POTS - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, RHODODENDRON, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, POTS - SALES, MEASURED IN $",1
BARLEY - OPERATIONS WITH SALES,1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, MAPLE, RED - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, CUTTINGS, POINSETTIA - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, HOLLY - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, HANGING BASKETS - SALES, MEASURED IN $",1
"PEAS, DRY EDIBLE - OPERATIONS WITH AREA HARVESTED",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, RETAIL, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, AZALEA, FLORIST, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, BROMELIAD, RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, RETAIL, HANGING BASKETS - SALES, MEASURED IN $",1
"ORNAMENTAL GRASSES - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"CUT FLOWERS, LILY, OTHER - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, LINERS, NURSERY, WHOLESALE - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ZYGOCACTUS (SCHLUMBERGERA), WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DUSTY MILLER, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, PALMS, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
CHESTNUTS - ACRES BEARING,1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, POTS - SALES, MEASURED IN POTS",1
"ORNAMENTAL GRASSES, OTHER FORMS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), RETAIL, POTS - SALES, MEASURED IN POTS",1
"PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT",1
"CUT CHRISTMAS TREES, FIR, BALSAM - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, COMBINATION PLANTERS, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"NURSERY TOTALS, IN THE OPEN, (EXCL NATURAL SHADE) - OPERATIONS WITH AREA IN PRODUCTION",1
"FOLIAGE PLANTS, INDOOR USE, FICUS - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, LINDEN - SALES, MEASURED IN PLANTS",1
"PROPAGATIVE MATERIAL, PLUG SEEDLINGS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DUSTY MILLER, RETAIL, POTS - OPERATIONS WITH SALES",1
"EVERGREENS, CONIFEROUS, FIR, RETAIL - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, RETAIL, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, POTS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, POTS - SALES, MEASURED IN POTS",1
"SWEET CORN, FRESH MARKET - ACRES HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
PERSIMMONS - ACRES BEARING & NON-BEARING,1
"FLOWERING PLANTS, POTTED, INDOOR USE, CHRYSANTHEMUM, FLORIST, WHOLESALE, POTS - SALES, MEASURED IN $",1
"LETTUCE, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN CWT",1
"DECIDUOUS FLOWERING TREES, HAWTHORN - SALES, MEASURED IN $",1
"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA NOT HARVESTED",1
"DECIDUOUS SHADE TREES - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DUSTY MILLER, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HYDRANGEA, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"FRUIT & NUT PLANTS, STRAWBERRY - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"CUT FLOWERS, DELPHINIUM (LARKSPUR), RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, JAPANESE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DIANTHUS, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, UNDER PROTECTION, SHADE STRUCTURES - OPERATIONS WITH AREA IN PRODUCTION",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, POTS - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, COMBINATION PLANTERS, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DIANTHUS, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, SPATHIPHYLLUM, WHOLESALE - OPERATIONS WITH SALES",1
"EVERGREENS, CONIFEROUS, SPRUCE, RETAIL - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, HOLLY - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DIANTHUS, POTS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, NORWAY, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, RETAIL, POTS - OPERATIONS WITH SALES",1
"LETTUCE, ROMAINE, FRESH MARKET - ACRES HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAHLIA - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PHLOX, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, WHOLESALE - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ZYGOCACTUS (SCHLUMBERGERA), POTS - SALES, MEASURED IN POTS",1
"DECIDUOUS FLOWERING TREES, DOGWOOD, RETAIL - SALES, MEASURED IN $",1
"DECIDUOUS FLOWERING TREES, OTHER CLASSES, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"PEAS, DRY EDIBLE - ACRES HARVESTED",1
"DECIDUOUS FLOWERING TREES, CALLERY PEAR, WHOLESALE - SALES, MEASURED IN $",1
VEGETABLE SEEDS - OPERATIONS WITH SALES,1
"BARLEY - SALES, MEASURED IN PCT OF FARM SALES",1
"DECIDUOUS SHRUBS, VIBURNUM, RETAIL - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, PLUG SEEDLINGS, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PHLOX, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"PROPAGATIVE MATERIAL, LINERS, NURSERY, DECIDUOUS, SHRUBS, (EXCL ROSE) - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, HOSTA, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, (EXCL EASTER), RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
TREE NUT TOTALS - ACRES BEARING,1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, EASTER, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, DIEFFENBACHIA, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, RETAIL, FLATS - SALES, MEASURED IN FLATS",1
"SQUASH, SUMMER - ACRES HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, COMBINATION PLANTERS, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, LINERS, NURSERY - OPERATIONS WITH SALES",1
"CUT CHRISTMAS TREES, FIR, BALSAM - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"GREENS, COLLARD - OPERATIONS WITH AREA HARVESTED",1
"FOLIAGE PLANTS, INDOOR USE, DIEFFENBACHIA, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, RETAIL, FLATS - SALES, MEASURED IN FLATS",1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, PEPPERS, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, FLATS - OPERATIONS WITH SALES",1
"GREENS, MUSTARD - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), FLATS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
SOD - OPERATIONS WITH SALES,1
"FLOWERING PLANTS, POTTED, INDOOR USE, AFRICAN VIOLET, POTS - OPERATIONS WITH SALES",1
"SWEET POTATOES, IRRIGATED - ACRES HARVESTED",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES - SALES, MEASURED IN $",1
"FRUIT & NUT PLANTS, GRAPEVINES, RETAIL - OPERATIONS WITH SALES",1
"EVERGREENS, CONIFEROUS, OTHER CLASSES - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, FLATS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, POTS - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, JUNIPER, RETAIL - SALES, MEASURED IN PLANTS",1
"DECIDUOUS FLOWERING TREES, HAWTHORN, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON - OPERATIONS WITH SALES",1
"SQUASH, SUMMER, PROCESSING - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, RETAIL, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, MAGNOLIA - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
PERSIMMONS - OPERATIONS WITH AREA BEARING,1
CUT CHRISTMAS TREES - OPERATIONS WITH SALES,1
"PROPAGATIVE MATERIAL, PLUG SEEDLINGS - NUMBER OF SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), RETAIL, FLATS - SALES, MEASURED IN FLATS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, RETAIL, POTS, GT 13 INCHES - OPERATIONS WITH SALES",1
"FOOD CROP TOTALS, (EXCL MUSHROOMS), UNDER PROTECTION - SQ FT IN PRODUCTION",1
"FRUIT & NUT PLANTS, OTHER SMALL PLANTS - SALES, MEASURED IN PLANTS",1
"WOODY ORNAMENTALS & VINES, OTHER, CONTAINERS - SALES, MEASURED IN $",1
