Data Item,Value Counts
"FLOWERING PLANTS, POTTED, INDOOR USE, HYDRANGEA, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"TREE NUTS, OTHER - OPERATIONS WITH AREA BEARING & NON-BEARING",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, UNDER PROTECTION, GREENHOUSE - SQ FT IN PRODUCTION",1
"FLOWERING PLANTS, POTTED, INDOOR USE, UNDER PROTECTION, SHADE STRUCTURES - OPERATIONS WITH AREA IN PRODUCTION",1
"FLOWERING PLANTS, POTTED, INDOOR USE, PRIMULA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, EPIPREMNUM, WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, JUNIPER, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, RETAIL - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, PALMS, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, SCHEFFLERA, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"CUT FLOWERS, CHRYSANTHEMUM, (EXCL POMPON) - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, FLATS - OPERATIONS WITH SALES",1
"OKRA, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"DECIDUOUS FLOWERING TREES, HAWTHORN, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, RETAIL, POTS - OPERATIONS WITH SALES",1
"CUT FLOWERS, GLADIOLI, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, FLATS - SALES, MEASURED IN FLATS",1
FLOWER SEEDS - OPERATIONS WITH AREA IN PRODUCTION,1
"FLOWERING PLANTS, POTTED, INDOOR USE, REGAL PELARGONIUM, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, CUTTINGS, OTHER CLASSES, RETAIL - NUMBER OF SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, RETAIL, POTS - OPERATIONS WITH SALES",1
"CUT FLOWERS, ZINNIA, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), RETAIL, FLATS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, SPATHIPHYLLUM, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, HANGING BASKETS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, COMBINATION PLANTERS, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, GARDENIA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DUSTY MILLER, RETAIL, FLATS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, COMBINATION PLANTERS, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BERRIES, OTHER - OPERATIONS WITH AREA GROWN",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, PHALAENOPSIS, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"FRUIT & NUT PLANTS, GRAPEVINES, RETAIL - OPERATIONS WITH SALES",1
"BULBS & CORMS & RHIZOMES & TUBERS, DRY - SALES, MEASURED IN LB",1
"CUT CHRISTMAS TREES, PINE, WHITE, WHOLESALE - SALES, MEASURED IN TREES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"SUGARBEETS, IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CHRYSANTHEMUM, FLORIST, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, HANGING BASKETS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"CUT FLOWERS, OTHER CLASSES, RETAIL - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, OTHER CLASSES, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"DECIDUOUS SHRUBS, HIBISCUS, RETAIL - SALES, MEASURED IN $",1
"FOOD CROP TOTALS, (EXCL MUSHROOMS), UNDER PROTECTION - SQ FT IN PRODUCTION",1
"DECIDUOUS SHADE TREES, WILLOW, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, KALANCHOE, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ANTHURIUM, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FOOD CROP TOTALS, (EXCL MUSHROOMS), UNDER PROTECTION - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, DRACAENA, RETAIL, POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HYDRANGEA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"NURSERY, OTHER, INCL GREENHOUSE, IN THE OPEN - ACRES IN PRODUCTION",1
"EVERGREENS, BROADLEAF, PRIVET, RETAIL - SALES, MEASURED IN PLANTS",1
"DECIDUOUS FLOWERING TREES, MAGNOLIA - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"CUT CHRISTMAS TREES - SALES, MEASURED IN TREES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ANTHURIUM, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ANTHURIUM, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, DIEFFENBACHIA, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, RETAIL, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, AGLAONEMA, RETAIL, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"CUT FLOWERS, LILY, ORIENTAL, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, MAPLE, RED - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ANTHURIUM, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING, RETAIL - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), POTS - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, OTHER CLASSES, RETAIL - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN POTS",1
RASPBERRIES - ACRES NOT HARVESTED,1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, TOMATOES, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION",1
"PROPAGATIVE MATERIAL, LINERS, WHOLESALE - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, SCHEFFLERA, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON - OPERATIONS WITH SALES",1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, CRUCIFER, UNDER PROTECTION - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"NURSERY TOTALS, BALLED & BURLAPPED - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, POTS - SALES, MEASURED IN POTS",1
"BERRY TOTALS, IRRIGATED, NONE OF CROP - OPERATIONS WITH AREA GROWN",1
"FOLIAGE PLANTS, INDOOR USE, CACTI & SUCCULENTS, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, WHOLESALE - SALES, MEASURED IN $",1
"DECIDUOUS SHRUBS, SPIREA, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"CABBAGE, MUSTARD, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CYCLAMEN, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), RETAIL - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, OAK - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, OTHER, WHOLESALE - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, FLOWERING CHERRY, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"HORTICULTURE TOTALS, WHOLESALE, FLORISTS (RETAIL) - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $",1
"DECIDUOUS SHRUBS, LILAC, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CELOSIA, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, OTHER FORMS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, SYNGONIUM (NEPHTHYTIS), POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, DIEFFENBACHIA, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, DRACAENA, RETAIL - OPERATIONS WITH SALES",1
"CUT FLOWERS, CHRYSANTHEMUM, (EXCL POMPON) - SALES, MEASURED IN BUNCHES",1
"GRASSES, SUDANGRASS, IRRIGATED, SEED - OPERATIONS WITH AREA HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, POTS - SALES, MEASURED IN $",1
"HORSERADISH, FRESH MARKET - ACRES HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, UNDER PROTECTION, GREENHOUSE, POTS - SQ FT IN PRODUCTION",1
"EVERGREENS, BROADLEAF, VIBURNUM - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CYCLAMEN, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), POTS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, KALANCHOE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, RETAIL, POTS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"CUT FLOWERS, LILY, ASIATIC, WHOLESALE - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, HOLLY, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, UNDER PROTECTION, SHADE STRUCTURES, POTS - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ANTHURIUM, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, POTS - SALES, MEASURED IN POTS",1
"DECIDUOUS FLOWERING TREES, HAWTHORN, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, OAK - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PHLOX, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"CUT FLOWERS, LILY, ORIENTAL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CYCLAMEN, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"PECANS, IMPROVED - ACRES BEARING & NON-BEARING",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, PRIMULA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, OTHER CLASSES, (EXCL SPRING FLOWERING BULBS), POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, (EXCL EASTER), POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHRUBS, BARBERRY, WHOLESALE - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, EASTER, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HANGING BASKETS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, CACTI & SUCCULENTS, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, POTS, LT 6 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CELOSIA, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, REGAL PELARGONIUM, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA, RETAIL - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, BOXWOOD, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, RETAIL, POTS - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, EUONYMUS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HYDRANGEA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"STRAWBERRIES, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"CUT FLOWERS, GLADIOLI, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, FLATS - SALES, MEASURED IN FLATS",1
